themes,primary_genre,secondary_genres,style_tags,mood_keywords,search_keywords,energy_level,summary,track_id,combined_tags
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Ambient,"['Drone', 'Psychedelic Ambient']","['Atmospheric', 'Textural', 'Layered', 'Organic', 'Field Recordings']","['Meditative', 'Serene', 'Contemplative', 'Dreamlike', 'Expansive']","['Ambient', 'Nature Sounds', 'Meditation', 'Dreamy', 'Eastern Influences']",0.2,"Salbnuß is a meditative track that intricately weaves nature sounds with ambient, dreamy soundscapes, enriched by subtle Eastern influences, creating a serene and contemplative listening experience.",5ca37iMERfMquan4BYUadd,ambient drone psychedelic ambient atmospheric textural layered organic field recordings meditative serene contemplative dreamlike expansive ambient nature sounds meditation dreamy eastern influences
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': False, 'confidence': 0.2}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Electronic,"['Psychedelic', 'Experimental']","['Hypnotic', 'Textural', 'Layered', 'Atmospheric', 'Repetitive']","['Expansive', 'Dreamlike', 'Liberating', 'Euphoric', 'Transcendent']","['Electronic', 'Psychedelic', 'Dance', 'Awareness', 'Freedom']",0.6,"Sefid is an electronic track that immerses listeners in a hypnotic soundscape, unlocking new dimensions of awareness and inviting a liberating dance experience.",4DDOffMXvSDqGLIo3SGtUQ,electronic psychedelic experimental hypnotic textural layered atmospheric repetitive expansive dreamlike liberating euphoric transcendent electronic psychedelic dance awareness freedom
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Downtempo,"['Ambient', 'Chillout']","['Hypnotic', 'Textural', 'Atmospheric', 'Layered', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Soundscape', 'Relaxation', 'Nature', 'Meditation', 'Chill', 'Ambient', 'Downtempo', 'Mindfulness']",0.3,"A soothing soundscape that invites listeners to gracefully dance with reality, embracing the natural rhythms of life through gentle surrender and mindful presence.",1ny2TxUCOhOEhETEsfBCxe,downtempo ambient chillout hypnotic textural atmospheric layered organic meditative serene contemplative expansive dreamlike soundscape relaxation nature meditation chill ambient downtempo mindfulness
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.6}, 'expanded_state': {'assigned': True, 'confidence': 0.5}}",Ambient,"['Downtempo', 'Psychedelic Ambient']","['Atmospheric', 'Textural', 'Layered', 'Hypnotic', 'Organic']","['Transformative', 'Expansive', 'Dreamlike', 'Contemplative', 'Serene', 'Evolving', 'Reflective', 'Meditative']","['Ambient', 'Transformational', 'Meditation', 'Relaxation', 'Psychedelic', 'Chill', 'Mindfulness', 'Deep Listening']",0.4,"'So Free' by Alex Serra is an atmospheric ambient track that invites listeners into a transformative experience, encouraging reflection and a sense of expansion beyond the present moment.",5Ep0vfWBRqroZu9SCTrqGa,ambient downtempo psychedelic ambient atmospheric textural layered hypnotic organic transformative expansive dreamlike contemplative serene evolving reflective meditative ambient transformational meditation relaxation psychedelic chill mindfulness deep listening
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Ambient,"['Drone', 'Experimental']","['Atmospheric', 'Textural', 'Layered', 'Hypnotic', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Ambient', 'Meditation', 'Relaxation', 'Soundscape', 'Deep Listening']",0.2,"'Outter Space' by Alex Serra is an immersive ambient track that invites listeners into a serene and contemplative soundscape, characterized by its atmospheric textures and hypnotic layers, perfect for meditation or reflective practices.",6SnlfA9htExPuPWGgKhBwh,ambient drone experimental atmospheric textural layered hypnotic organic meditative serene contemplative expansive dreamlike ambient meditation relaxation soundscape deep listening
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Ambient,"['Downtempo', 'Experimental']","['Atmospheric', 'Textural', 'Layered', 'Hypnotic', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Ambient', 'Soundscape', 'Meditation', 'Relaxation', 'Nature', 'Mindfulness', 'Calm', 'Focus']",0.2,"A tranquil soundscape that invites listeners to embrace the rhythm of life through gentle surrender, creating a serene atmosphere for reflection and mindfulness.",26tCuTLC8FwBCUXVcKwwri,ambient downtempo experimental atmospheric textural layered hypnotic organic meditative serene contemplative expansive dreamlike ambient soundscape meditation relaxation nature mindfulness calm focus
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Ambient,"['Downtempo', 'Experimental']","['Atmospheric', 'Textural', 'Layered', 'Hypnotic', 'Organic']","['Transformative', 'Expansive', 'Contemplative', 'Serene', 'Dreamlike', 'Reflective', 'Elevating', 'Mindful']","['Ambient', 'Meditative', 'Transformational', 'Dr. Toast', 'Gravity is Quiet']",0.3,"'Priceless' by Dr. Toast is an ambient track that invites listeners into a transformative experience, encouraging introspection and a vision of a higher self through its serene and atmospheric soundscapes.",2Nsn1Afqy5CwgjSUNGOMRB,ambient downtempo experimental atmospheric textural layered hypnotic organic transformative expansive contemplative serene dreamlike reflective elevating mindful ambient meditative transformational dr. toast gravity is quiet
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.6}, 'expanded_state': {'assigned': False, 'confidence': 0.2}}",Ambient,"['Downtempo', 'Experimental']","['Atmospheric', 'Textural', 'Layered', 'Hypnotic', 'Organic']","['Serene', 'Contemplative', 'Meditative', 'Expansive', 'Dreamlike']","['Ambient', 'Meditation', 'Relaxation', 'Calm', 'Focus']",0.3,"'Light' by Dr. Toast is an ambient track characterized by its serene and contemplative soundscapes. The piece features layered textures and hypnotic rhythms, creating a calming atmosphere ideal for meditation or reflective practices.",61nV6ieYCArhTaA8hmCpO1,ambient downtempo experimental atmospheric textural layered hypnotic organic serene contemplative meditative expansive dreamlike ambient meditation relaxation calm focus
"{'flow': {'assigned': True, 'confidence': 0.8}, 'ritual': {'assigned': True, 'confidence': 0.7}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Ambient,"['Psychedelic Ambient', 'Downtempo']","['Textural', 'Atmospheric', 'Layered', 'Dreamy', 'Hypnotic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Ambient', 'Psychedelic', 'Dreamy', 'Soundscapes', 'Meditation']",0.3,"Somnambulist is a mesmerizing track that weaves together shimmering soundscapes and ambient textures, creating a dreamy atmosphere perfect for meditation and introspection.",4IU9Iyun631lC6ayN0DiHa,ambient psychedelic ambient downtempo textural atmospheric layered dreamy hypnotic meditative serene contemplative expansive dreamlike ambient psychedelic dreamy soundscapes meditation
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Ambient,"['Experimental', 'Neoclassical']","['Atmospheric', 'Textural', 'Layered', 'Organic', 'Hypnotic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Ambient', 'Soundscape', 'Meditation', 'Nature', 'Relaxation']",0.2,"Sonnengeflecht is a serene ambient soundscape that invites listeners to gracefully dance with reality, embracing the natural rhythms of life through gentle surrender and reflection.",30dHD81jmoSRwZL5WK0FcZ,ambient experimental neoclassical atmospheric textural layered organic hypnotic meditative serene contemplative expansive dreamlike ambient soundscape meditation nature relaxation
"{'flow': {'assigned': True, 'confidence': 0.8}, 'ritual': {'assigned': False, 'confidence': 0.2}, 'expanded_state': {'assigned': True, 'confidence': 0.7}}",Electronic,"['Psychedelic', 'Experimental']","['Hypnotic', 'Layered', 'Textural', 'Atmospheric', 'Repetitive']","['Expansive', 'Dreamlike', 'Liberating', 'Euphoric', 'Transcendent', 'Energetic', 'Reflective', 'Vibrant']","['Ajja', 'Stage Left', 'Spira Mirabilis', 'Electronic', 'Psychedelic', 'Dance', 'Awareness', 'Freedom']",0.6,"'Stage Left' by Ajja is an electronic track that immerses listeners in a vibrant soundscape, designed to unlock new dimensions of awareness and accompany the dance of freedom.",1zO33jZxmbBRvjcwvRm5YG,electronic psychedelic experimental hypnotic layered textural atmospheric repetitive expansive dreamlike liberating euphoric transcendent energetic reflective vibrant ajja stage left spira mirabilis electronic psychedelic dance awareness freedom
"{'flow': {'assigned': True, 'confidence': 0.6}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.2}}",Ambient,"['Experimental', 'Blues']","['Atmospheric', 'Textural', 'Layered', 'Organic', 'Hypnotic']","['Serene', 'Expansive', 'Meditative', 'Contemplative', 'Dreamlike']","['Morning', 'Ambient', 'Gospel', 'Experimental', 'Blues', 'Relaxation', 'Meditation', 'Soundscape']",0.3,"Paulinda is a smooth and expansive serenade that blends ambient, blues, gospel, and experimental sounds, perfect for beginning your day with a sense of calm and reflection.",7BjVRezkMIyhbscMWkXm2u,ambient experimental blues atmospheric textural layered organic hypnotic serene expansive meditative contemplative dreamlike morning ambient gospel experimental blues relaxation meditation soundscape
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.2}}",Downtempo,"['Jazz', 'Trip-Hop']","['Laid-back', 'Textural', 'Atmospheric', 'Organic', 'Layered']","['Serene', 'Contemplative', 'Meditative', 'Dreamlike', 'Expansive']","['Mathias Duplessy', 'Stanley', 'Going Steady', 'Soul Flow', 'Laid-back', 'Jazz', 'Trip-Hop', 'Nature']",0.3,"'Stanley' by Mathias Duplessy is a laid-back sonic journey that beautifully captures the austere beauty of nature, blending elements of jazz, soul, trip-hop, and folk through intricate guitar work.",3t91RhoJNQJEHqClgVES1c,downtempo jazz trip-hop laid-back textural atmospheric organic layered serene contemplative meditative dreamlike expansive mathias duplessy stanley going steady soul flow laid-back jazz trip-hop nature
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Ambient,"['Experimental', 'Psychedelic Ambient']","['Textural', 'Atmospheric', 'Layered', 'Hypnotic', 'Organic']","['Meditative', 'Contemplative', 'Dreamlike', 'Expansive', 'Serene', 'Introspective', 'Ethereal', 'Sensory']","['Ambient', 'Experimental', 'Psychedelic', 'Soundscape', 'Meditation']",0.3,"Alice Lake is a captivating blend of contemporary ambient, experimental electronic, and psychedelic rock, creating a rich soundscape that invites deep reflection and sensory exploration.",1WWiV2dnIcdz8Pl92mQiYO,ambient experimental psychedelic ambient textural atmospheric layered hypnotic organic meditative contemplative dreamlike expansive serene introspective ethereal sensory ambient experimental psychedelic soundscape meditation
"{'flow': {'assigned': True, 'confidence': 0.8}, 'ritual': {'assigned': True, 'confidence': 0.7}, 'expanded_state': {'assigned': False, 'confidence': 0.2}}",Ambient,"['Drone', 'Minimal']","['Hypnotic', 'Textural', 'Atmospheric', 'Layered', 'Repetitive']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Focus', 'Concentration', 'Ambient', 'Meditation', 'Calm']",0.2,"Stillhetens hav II is an immersive ambient track that invites listeners into a serene soundscape, designed to enhance focus and clarity. Its hypnotic layers and textural depth create a meditative atmosphere, perfect for reflective practices or deep concentration.",5HhKZ6pI6NgziCfajtuMYb,ambient drone minimal hypnotic textural atmospheric layered repetitive meditative serene contemplative expansive dreamlike focus concentration ambient meditation calm
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.7}}",Ambient,"['Experimental', 'Neoclassical']","['Atmospheric', 'Textural', 'Layered', 'Hypnotic', 'Organic']","['Meditative', 'Contemplative', 'Expansive', 'Serene', 'Dreamlike', 'Transformative', 'Reflective', 'Ethereal']","['Ana Roxanne', ""Suite Pour L'invisible"", 'Ambient', 'Experimental', 'Neoclassical', 'Meditation', 'Transformation', 'Ritual']",0.3,"Suite Pour L'invisible by Ana Roxanne is an ethereal ambient piece that invites listeners into a meditative state, fostering a sense of transformation and reflection. Its layered textures and hypnotic qualities create a serene atmosphere, perfect for introspective practices.",4SJYAaC7ZPHNxnoGwoi6EP,ambient experimental neoclassical atmospheric textural layered hypnotic organic meditative contemplative expansive serene dreamlike transformative reflective ethereal ana roxanne suite pour l'invisible ambient experimental neoclassical meditation transformation ritual
"{'flow': {'assigned': True, 'confidence': 0.8}, 'ritual': {'assigned': True, 'confidence': 0.6}, 'expanded_state': {'assigned': False, 'confidence': 0.2}}",Ambient,"['Downtempo', 'Experimental']","['Hypnotic', 'Textural', 'Atmospheric', 'Layered', 'Repetitive']","['Meditative', 'Serene', 'Contemplative', 'Focused', 'Expansive']","['Ambient', 'Focus', 'Concentration', 'Meditation', 'Soundscape']",0.3,"The Alarm by Kham Meslien is an immersive ambient track that guides listeners into a state of deep focus and clarity, featuring hypnotic textures and layered soundscapes designed to enhance concentration and mindfulness.",6Vl2GH3nUfa6siliKnZ49h,ambient downtempo experimental hypnotic textural atmospheric layered repetitive meditative serene contemplative focused expansive ambient focus concentration meditation soundscape
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.7}}",Ambient,"['Neoclassical', 'Drone']","['Hypnotic', 'Atmospheric', 'Textural', 'Layered', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Lullaby', 'Shaman', 'Meditation', 'Transformation', 'Ambient', 'Relaxation', 'Spiritual', 'Healing']",0.2,"A soothing lullaby that invites listeners into a meditative state, fostering transformation and a connection to a higher self through its gentle, atmospheric soundscapes.",2NrWn3dH9d32BrswMhLjjF,ambient neoclassical drone hypnotic atmospheric textural layered organic meditative serene contemplative expansive dreamlike lullaby shaman meditation transformation ambient relaxation spiritual healing
